Section,Item ID,Item,Previous status,Live verdict 2026-08-21,Evidence,LLM excluded?,Notes
Implementation Queue,M6-SYS-02,Complete system: Reconcile each KPI to an approved source query and real dataset.,⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,System
Implementation Queue,M6-SYS-03,"Complete system: Use an invited test client to verify approvals, deliveries, reports, work and cross-client denial.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,System
Implementation Queue,M6-SYS-04,"Complete system: Execute the approved cutover runbook and attach training, ownership and support evidence.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,System
Implementation Queue,M6-SYS-05,Complete system: Run the release-gate matrix and retain reproducible evidence.,⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,System
Implementation Queue,M6-TOOL-001,"External boundary: Complete live credentials, contract, failure, retry, reconciliation, revocation and observability proof.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Tool / integration
Implementation Queue,M6-TOOL-002,"External boundary: Complete live credentials, contract, failure, retry, reconciliation, revocation and observability proof.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Tool / integration
Implementation Queue,M6-TOOL-003,"External boundary: Complete live credentials, contract, failure, retry, reconciliation, revocation and observability proof.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Tool / integration
Implementation Queue,M6-TOOL-004,"External boundary: Complete live credentials, contract, failure, retry, reconciliation, revocation and observability proof.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Tool / integration
Implementation Queue,M6-ROUTE-001,"Frontend / routing: Execute every visible mutation/control with success, denial, validation, retry and audit evidence.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Live route
Implementation Queue,M6-ROUTE-002,"Frontend / routing: Execute every visible mutation/control with success, denial, validation, retry and audit evidence.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Live route
Implementation Queue,M6-ROUTE-003,"Frontend / routing: Execute every visible mutation/control with success, denial, validation, retry and audit evidence.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Live route
Implementation Queue,M6-ROUTE-004,Frontend / routing: Close the route's mutation/control matrix; navigation and render are verified.,⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Live route
Implementation Queue,M6-ROUTE-005,"Frontend / routing: Use an invited client session to exercise the page, decisions, isolation and audit trail.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Live route
Implementation Queue,M6-ROUTE-006,"Frontend / routing: Use an invited client session to exercise the page, decisions, isolation and audit trail.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Live route
Implementation Queue,M6-ROUTE-007,"Frontend / routing: Use an invited client session to exercise the page, decisions, isolation and audit trail.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Live route
Implementation Queue,M6-ROUTE-008,"Frontend / routing: Use an invited client session to exercise the page, decisions, isolation and audit trail.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Live route
Implementation Queue,M6-ROUTE-009,"Frontend / routing: Use an invited client session to exercise the page, decisions, isolation and audit trail.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,Live route
Implementation Queue,M6-API-001,"Backend contract: Run authenticated happy-path, denial, validation, duplicate, timeout, retry and audit tests against the deployed commit.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,API / event
Implementation Queue,M6-API-002,"Backend contract: Run authenticated happy-path, denial, validation, duplicate, timeout, retry and audit tests against the deployed commit.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,API / event
Implementation Queue,PLAN-M6-001,"Seams & the single pane: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-002,"Seams & the single pane: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-003,"Seams & the single pane: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-004,"Seams & the single pane: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-005,"Seams & the single pane: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-006,"Marketing — campaign & performance reporting: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-007,"Marketing — campaign & performance reporting: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-008,"Marketing — campaign & performance reporting: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-009,"Harden & ops: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-010,"Harden & ops: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-011,"Harden & ops: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-012,"Harden & ops: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-013,"Harden & ops: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-014,"Harden & ops: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-015,"Cutover & go-live: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-016,"Cutover & go-live: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-017,"Cutover & go-live: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
Implementation Queue,PLAN-M6-018,"Cutover & go-live: Replace mock/stub dependencies, reconcile real data, run role-based live browser acceptance, and obtain milestone acceptance.",⬜ TODO,TODO_REMAINS,Still open in Implementation Queue; no live auto-proof this run,N,90-Day task
